STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,hazard,Hazard class,wst_oper,Waste management operations,waste,Waste categories,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R,Recovery - recycling,W076,Textile wastes,SE,Sweden,2012,,0,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R,Recovery - recycling,W076,Textile wastes,SE,Sweden,2014,,0,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R,Recovery - recycling,W076,Textile wastes,SE,Sweden,2016,,0,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R,Recovery - recycling,W076,Textile wastes,SE,Sweden,2018,,0,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R,Recovery - recycling,W076,Textile wastes,SE,Sweden,2020,,2487,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R,Recovery - recycling,W076,Textile wastes,SE,Sweden,2022,,,,,,C,confidential
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R,Recovery - recycling,W076,Textile wastes,UK,United Kingdom,2010,,113631,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R,Recovery - recycling,W076,Textile wastes,UK,United Kingdom,2012,,394599,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R,Recovery - recycling,W076,Textile wastes,UK,United Kingdom,2014,,95188,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R,Recovery - recycling,W076,Textile wastes,UK,United Kingdom,2016,,99310,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R,Recovery - recycling,W076,Textile wastes,UK,United Kingdom,2018,,102090,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DE,Germany,2010,,241563259,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DE,Germany,2012,,244276134,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DE,Germany,2014,,252158489,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DE,Germany,2016,,265646945,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DE,Germany,2018,,267931772,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DE,Germany,2020,,267430663,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DE,Germany,2022,,257541149,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DK,Denmark,2010,,7778942,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DK,Denmark,2012,,7705564,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DK,Denmark,2014,,10347151,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DK,Denmark,2016,,9791108,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DK,Denmark,2018,,13757285,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DK,Denmark,2020,,12532418,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,DK,Denmark,2022,,16868192,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,ES,Spain,2010,,80288909,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,ES,Spain,2012,,56939199,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,ES,Spain,2014,,50319456,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,ES,Spain,2016,,45622060,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,ES,Spain,2018,,59425435,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,ES,Spain,2020,,51727305,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,ES,Spain,2022,,55435267,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,FI,Finland,2010,,31998572,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,FI,Finland,2012,,31700341,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,FI,Finland,2014,,12854027,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,FI,Finland,2016,,9271982,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,FI,Finland,2018,,14506107,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,FI,Finland,2020,,11749054,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,FI,Finland,2022,,15765471,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,FR,France,2010,,200677448,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,FR,France,2012,,191314823,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,FR,France,2014,,192494192,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,FR,France,2016,,199331337,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,FR,France,2018,,215398124,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,FR,France,2020,,182558758,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,FR,France,2022,,210849746,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,NL,Netherlands,2010,,57964213,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,NL,Netherlands,2012,,59880430,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,NL,Netherlands,2014,,59257658,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,NL,Netherlands,2016,,63770231,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,NL,Netherlands,2018,,63157367,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,NL,Netherlands,2020,,60225123,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,NL,Netherlands,2022,,62997991,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,NO,Norway,2010,,2565887,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,NO,Norway,2012,,4446057,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,NO,Norway,2014,,4901532,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,NO,Norway,2016,,5076385,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,NO,Norway,2018,,5238192,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,NO,Norway,2020,,4649881,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,NO,Norway,2022,,5133057,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,SE,Sweden,2010,,16587093,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,SE,Sweden,2012,,19506447,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,SE,Sweden,2014,,17711585,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,SE,Sweden,2016,,23188834,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,SE,Sweden,2018,,20832930,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,SE,Sweden,2020,,21144320,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,SE,Sweden,2022,,36837078,,,,,
dataflow,ESTAT:ENV_WASTRT(1.0),"Treatment of waste by waste category, hazardousness and waste management operations",A,Annual,T,Tonne,HAZ_NHAZ,Hazardous and non-hazardous - total,RCV_R_B,Recovery - recycling and backfilling (R2-R11),TOTAL,Total waste,UK,United Kingdom,2010,,109952211,,,,,
